Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog
Solomun - Customer Is King EP,Customer Is King(Original Mix),Solomun,,MelodicHouse&Techno,123,D min,7:56,DIYNAMIC100
Solomun - Customer Is King EP,Dre(Original Mix),Solomun,,MelodicHouse&Techno,123,C min,8:42,DIYNAMIC100
Solomun - Customer Is King EP,Ich Muss Los(Original Mix),Solomun,,MelodicHouse&Techno,155,F maj,7:18,DIYNAMIC100
Magdalena (DE) - Elementum EP,Mountains Of Es Cubells(Original Mix),Magdalena(DE),,MelodicHouse&Techno,120,F maj,5:26,DIYNAMIC101
Magdalena (DE) - Elementum EP,Nautilus(Original Mix),Magdalena(DE),,MelodicHouse&Techno,121,B min,7:44,DIYNAMIC101
Magdalena (DE) - Elementum EP,Radialis(Original Mix),Magdalena(DE),,Electronica/Downtempo,151,A♭ maj,7:12,DIYNAMIC101
Undercatt - Picture: Undercatt,Britannia(Original Mix),Undercatt,,MelodicHouse&Techno,125,B♭ min,6:43,DIYNAMIC099
Undercatt - Picture: Undercatt,Damanta(Original Mix),Undercatt,,MelodicHouse&Techno,125,A♭ maj,6:26,DIYNAMIC099
Undercatt - Picture: Undercatt,Cabana(Original Mix),Undercatt,,MelodicHouse&Techno,125,A♭ min,6:10,DIYNAMIC099
Undercatt - Picture: Undercatt,Verano(Original Mix),Undercatt,,MelodicHouse&Techno,125,G♭ maj,7:28,DIYNAMIC099
Undercatt - Picture: Undercatt,Vulcano(Original Mix),Undercatt,,MelodicHouse&Techno,125,A maj,7:03,DIYNAMIC099
Undercatt - Picture: Undercatt,Abissi(Original Mix),Undercatt,,MelodicHouse&Techno,124,A min,6:29,DIYNAMIC099
"ARTBAT, Dino Lenny - Planeta EP",Planeta(Original Mix),ARTBAT,,Techno,122,D♭ maj,7:07,DIYNAMIC098
"ARTBAT, Dino Lenny - Planeta EP",Prometheus(Original Mix),ARTBAT,,MelodicHouse&Techno,124,E♭ maj,7:51,DIYNAMIC098
"ARTBAT, Dino Lenny - Planeta EP",Sand In Your Shoes(Original Mix),"DinoLenny,ARTBAT",,MelodicHouse&Techno,122,A♭ maj,8:39,DIYNAMIC098
Karmon - Picture: Karmon,Eleventh Hour(Original Mix),Karmon,,MelodicHouse&Techno,123,D maj,7:05,DIYNAMIC097
Karmon - Picture: Karmon,Acido(Original Mix),Karmon,,MelodicHouse&Techno,123,D maj,8:23,DIYNAMIC097
Karmon - Picture: Karmon,Endless(Original Mix),Karmon,,MelodicHouse&Techno,123,A maj,7:42,DIYNAMIC097
Karmon - Picture: Karmon,Holding Pattern(Original Mix),Karmon,,MelodicHouse&Techno,122,G maj,8:04,DIYNAMIC097
Karmon - Picture: Karmon,Major Minor(Original Mix),Karmon,,MelodicHouse&Techno,123,E maj,8:24,DIYNAMIC097
Karmon - Picture: Karmon,Brutus Jam(Original Mix),Karmon,,MelodicHouse&Techno,122,G maj,7:58,DIYNAMIC097
Tom Zeta - Cargo EP,Absorption(Original Mix),TomZeta,,Techno,126,B♭ min,8:10,DIYNAMIC096
Tom Zeta - Cargo EP,Black Owl(Original Mix),TomZeta,,Techno,126,E♭ min,7:23,DIYNAMIC096
Tom Zeta - Cargo EP,Rhino(Original Mix),TomZeta,,MelodicHouse&Techno,126,G♭ min,7:08,DIYNAMIC096
"Par-T-One, German Brigante, Greg Ignatovich, Alexandros Djkevingr, Serhan Guney - Four To The Floor 11",I'm So Crazy(Armonica Remix),Par-T-One,Armonica,MelodicHouse&Techno,124,E maj,8:18,DIYFTTF11
"Par-T-One, German Brigante, Greg Ignatovich, Alexandros Djkevingr, Serhan Guney - Four To The Floor 11",Mango(Original Mix),GermanBrigante,,MelodicHouse&Techno,121,A maj,7:16,DIYFTTF11
"Par-T-One, German Brigante, Greg Ignatovich, Alexandros Djkevingr, Serhan Guney - Four To The Floor 11",Choose Life(Original Mix),"GregIgnatovich,AlexandrosDjkevingr",,Techno,122,B maj,7:19,DIYFTTF11
"Par-T-One, German Brigante, Greg Ignatovich, Alexandros Djkevingr, Serhan Guney - Four To The Floor 11",Journey Of The Mind(Original Mix),SerhanGuney,,MelodicHouse&Techno,125,E maj,7:11,DIYFTTF11
Musumeci - Mood Organs EP,Hey Mama(Original Mix),Musumeci,,AfroHouse,95,E♭ min,7:39,DIYNAMIC093
Musumeci - Mood Organs EP,Mood Organs(Original Mix),Musumeci,,MelodicHouse&Techno,122,E♭ maj,7:00,DIYNAMIC093
Musumeci - Mood Organs EP,Vali(Original Mix),Musumeci,,MelodicHouse&Techno,123,E♭ maj,6:31,DIYNAMIC093
Lehar - Picture: Lehar,Dream(Original Mix),Lehar,,MelodicHouse&Techno,123,G♭ min,8:00,DIYNAMIC094
Lehar - Picture: Lehar,Declaration(Original Mix),Lehar,,MelodicHouse&Techno,122,B♭ maj,7:05,DIYNAMIC094
Lehar - Picture: Lehar,The R.E.M. Phase(Original Mix),Lehar,,MelodicHouse&Techno,122,E♭ min,6:18,DIYNAMIC094
Lehar - Picture: Lehar,Metrotango(Original Mix),Lehar,,MelodicHouse&Techno,123,F maj,9:24,DIYNAMIC094
Lehar - Picture: Lehar,Dance Of The Last Man(Original Mix),Lehar,,MelodicHouse&Techno,119,D♭ maj,7:19,DIYNAMIC094
Lehar - Picture: Lehar,The Last Track(Original Mix),Lehar,,MelodicHouse&Techno,122,F min,10:33,DIYNAMIC094
Andy Bros - Midnight Love EP,Midnight Love(Original Mix),AndyBros,,MelodicHouse&Techno,125,A maj,8:13,DIYNAMIC095
Andy Bros - Midnight Love EP,Family Ritual(Original Mix),AndyBros,,MelodicHouse&Techno,121,A min,9:33,DIYNAMIC095
Andy Bros - Midnight Love EP,Hilltop Town(Original Mix),AndyBros,,MelodicHouse&Techno,120,A min,8:53,DIYNAMIC095
"Upercent, Eclept, Melody Stranger, Giza Djs, BOg - Four To The Floor 10",Caos(Original Mix),Upercent,,AfroHouse,123,E maj,8:06,DIYFTTF10
"Upercent, Eclept, Melody Stranger, Giza Djs, BOg - Four To The Floor 10",Rhythm For Me(Original Mix),Eclept,,Techno,127,D min,7:39,DIYFTTF10
"Upercent, Eclept, Melody Stranger, Giza Djs, BOg - Four To The Floor 10",Reflection(Original Mix),"MelodyStranger,GizaDjs",,MelodicHouse&Techno,122,A min,6:52,DIYFTTF10
"Upercent, Eclept, Melody Stranger, Giza Djs, BOg - Four To The Floor 10",Why Should(Original Mix),"BOg,TimEngelhardt",,MelodicHouse&Techno,122,D min,8:31,DIYFTTF10
"Robot Koch, Delhia De France, Julien Marchal, Chi Thanh - Fluid",Reach(Chi Thanh Remix),"RobotKoch,DelhiaDeFrance",ChiThanh,MelodicHouse&Techno,125,C min,7:37,DIYNAMIC092
"Robot Koch, Delhia De France, Julien Marchal, Chi Thanh - Fluid",Fluid(Original Mix),"RobotKoch,JulienMarchal",,Electronica/Downtempo,118,A min,5:16,DIYNAMIC092
"Robot Koch, Delhia De France, Julien Marchal, Chi Thanh - Fluid",Nebula(Original Mix),"RobotKoch,ChiThanh",,MelodicHouse&Techno,91,A♭ min,5:18,DIYNAMIC092
"Dee Montero, Thyladomid, Raxon, Lopezhouse - Four To The Floor 09",Halcyon(Original Mix),DeeMontero,,MelodicHouse&Techno,123,A min,7:05,DIYFTTF09
"Dee Montero, Thyladomid, Raxon, Lopezhouse - Four To The Floor 09",Exit(Original Mix),Thyladomid,,MelodicHouse&Techno,123,A maj,8:05,DIYFTTF09
"Dee Montero, Thyladomid, Raxon, Lopezhouse - Four To The Floor 09",Nebular(Original Mix),Raxon,,Techno,123,C maj,7:18,DIYFTTF09
"Dee Montero, Thyladomid, Raxon, Lopezhouse - Four To The Floor 09",Dark Place(Original Mix),Lopezhouse,,IndieDance/NuDisco,125,E♭ min,5:52,DIYFTTF09
HOSH - Karma EP,Karma(Original Mix),HOSH,,MelodicHouse&Techno,125,C maj,7:34,DIYNAMIC091
HOSH - Karma EP,Nostalgia(Original Mix),HOSH,,Techno,124,B♭ min,8:06,DIYNAMIC091
"Brigado Crew, Crisstiano, Adana Twins, Rafael Cerato, ARTBAT - Four To The Floor 08",Zulu(Original Mix),"BrigadoCrew,Crisstiano",,MelodicHouse&Techno,122,A maj,8:10,DIYFTTF08
"Brigado Crew, Crisstiano, Adana Twins, Rafael Cerato, ARTBAT - Four To The Floor 08",Uncompromising(Original Mix),AdanaTwins,,MelodicHouse&Techno,124,C min,5:44,DIYFTTF08
"Brigado Crew, Crisstiano, Adana Twins, Rafael Cerato, ARTBAT - Four To The Floor 08",Uplift(Original Mix),"RafaelCerato,ARTBAT",,MelodicHouse&Techno,124,G maj,8:00,DIYFTTF08
"Brigado Crew, Crisstiano, Adana Twins, Rafael Cerato, ARTBAT - Four To The Floor 08",Pretend To Fly(Original Mix),Definition,,MelodicHouse&Techno,122,G min,6:53,DIYFTTF08
Undercatt - Futura EP,Futura(Original Mix),Undercatt,,MelodicHouse&Techno,123,E♭ maj,6:34,DIYNAMIC090
Undercatt - Futura EP,Hana(Original Mix),Undercatt,,MelodicHouse&Techno,125,D maj,7:58,DIYNAMIC090
Undercatt - Futura EP,Parade(Original Mix),Undercatt,,MelodicHouse&Techno,94,A maj,6:18,DIYNAMIC090
"Christian Prommer, Johannes Brecht - Voix Grave",Voix Grave(Johannes Brecht Version),"ChristianPrommer,JohannesBrecht",JohannesBrecht,MelodicHouse&Techno,124,C min,10:00,DIYNAMIC089
"Christian Prommer, Johannes Brecht - Voix Grave",Voix Grave(Christian Prommer Version),"ChristianPrommer,JohannesBrecht",ChristianPrommer,MelodicHouse&Techno,125,C min,6:56,DIYNAMIC089
"Christian Prommer, Johannes Brecht - Voix Grave",Voix Grave(Original Version),"ChristianPrommer,JohannesBrecht",,Electronica/Downtempo,90,C min,3:40,DIYNAMIC089
"Human Machine, Moonwalk, Alex Schaufel, Marst - Four To The Floor 07",Africa(Original Mix),HumanMachine,,MelodicHouse&Techno,122,A min,7:52,DIYFTTF07
"Human Machine, Moonwalk, Alex Schaufel, Marst - Four To The Floor 07",Orbital(Original Mix),Moonwalk,,MelodicHouse&Techno,123,B♭ min,6:34,DIYFTTF07
"Human Machine, Moonwalk, Alex Schaufel, Marst - Four To The Floor 07",Black Drumma(Original Mix),AlexSchaufel,,Techno,95,F maj,7:56,DIYFTTF07
"Human Machine, Moonwalk, Alex Schaufel, Marst - Four To The Floor 07",Aquamour(Original Mix),Marst,,MelodicHouse&Techno,124,F min,7:48,DIYFTTF07
Undercatt - Venus EP,Venus(Original Mix),Undercatt,,Techno,125,G♭ min,7:43,DIYNAMIC088
Undercatt - Venus EP,Crono(Original Mix),Undercatt,,Techno,125,A♭ maj,8:08,DIYNAMIC088
Undercatt - Venus EP,Juno(Original Mix),Undercatt,,MelodicHouse&Techno,124,A min,7:50,DIYNAMIC088
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Jupiter Sunrise(Original Mix),KollektivTurmstrasse,,Electronica/Downtempo,90,E min,4:08,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Jekaterinburg(Original Mix),Adriatique,,MelodicHouse&Techno,116,A min,7:26,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Let It Out(Original Mix),"Solomun,LiuBei",,MelodicHouse&Techno,123,B♭ maj,5:08,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",2nd Movement(Original Mix),JohannesBrecht,,MelodicHouse&Techno,91,D maj,7:22,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Hope And Ramati(Original Mix),Stimming,,MelodicHouse&Techno,122,G maj,6:48,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Decade(Original Mix),Thyladomid,,MelodicHouse&Techno,124,C min,7:30,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",The Drumpet Show(Original Mix),HOSH,,MelodicHouse&Techno,125,E maj,8:45,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Tension(Original Mix),NTFO,,MelodicHouse&Techno,122,C min,6:03,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Heatwave(Original Mix),Ost&Kjex,,MelodicHouse&Techno,124,E maj,9:34,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Lonestar Memories(Original Mix),Lehar,,MelodicHouse&Techno,123,D♭ maj,6:30,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Should I Stay(Original Mix),Magdalena(DE),,MelodicHouse&Techno,124,D♭ min,6:41,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Outline(Original Mix),Karmon,,Techno,123,G♭ maj,8:06,DIYNAMICCD16
"Kollektiv Turmstrasse, Adriatique, Solomun, Liu Bei, Johannes Brecht - 10 Years Diynamic",Mongrel(Original Mix),Undercatt,,Techno,125,G maj,7:27,DIYNAMICCD16
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Holding On For Life(Solomun Remix),BrokenBells,Solomun,MelodicHouse&Techno,115,B min,4:18,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Around(Solomun Vox Mix),"Noir,Haze",Solomun,MelodicHouse&Techno,115,F min,6:58,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Lucky Star(Solomun Remix),"RonCarroll,Superfunk",Solomun,MelodicHouse&Techno,120,C min,5:28,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Corporate Butcher Feat. Mama(Solomun Remix),"Tiefschwarz,MAMA",Solomun,MelodicHouse&Techno,124,A min,5:33,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Let's Go Back Feat. Romanthony(Solomun Remix),"Kraak&Smaak,Romanthony",Solomun,MelodicHouse&Techno,123,B min,7:12,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Our Love(Solomun Remix),Editors,Solomun,MelodicHouse&Techno,124,G maj,5:52,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Late Night(Solomun Remix),Foals,Solomun,MelodicHouse&Techno,122,D min,8:24,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",West Coast(Solomun Remix),LanaDelRey,Solomun,MelodicHouse&Techno,121,E maj,8:08,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Cloud Rider(Solomun Remix),PaulKalkbrenner,Solomun,MelodicHouse&Techno,123,G min,6:35,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Atlas World(Solomun Day Remix),LiuBei,Solomun,MelodicHouse&Techno,120,A min,6:18,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Flash Of Light Feat. Roisin Murphy(Solomun Mix),"Brigante,RoisinMurphy,LucaC",Solomun,MelodicHouse&Techno,118,F min,8:09,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Clap Your Hands(Solomun Remix),Whilk&Misky,Solomun,MelodicHouse&Techno,121,D maj,4:19,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Hustler(Solomun Remix),JosefSalvat,Solomun,MelodicHouse&Techno,110,G♭ min,4:13,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Una Pena Feat. Paulo Olarte(Solomun Vocal Mix),"PauloOlarte,Stimming",Solomun,MelodicHouse&Techno,125,F maj,9:08,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Punset(Solomun Remix),"EduImbernon,LosSuruba",Solomun,MelodicHouse&Techno,124,G♭ maj,8:47,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",A Love Bizarre(Solomun Dub Remix),SoPhat!,Solomun,House,120,C maj,6:40,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Blutsbrüder(Solomun Remix),KollektivTurmstrasse,Solomun,MelodicHouse&Techno,125,E♭ maj,7:26,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Diggin' On You(Solomun Remix),Elekfantz,Solomun,MelodicHouse&Techno,120,A min,6:42,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Magnetic North(Solomun Remix),PalmSkinProductions,Solomun,MelodicHouse&Techno,124,E♭ maj,6:52,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",The Clapping Track(Solomun Remix),ClaudeVonStroke,Solomun,MelodicHouse&Techno,122,G♭ maj,7:01,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Cornflake Boy(Solomun Dub Remix),MarbertRocel,Solomun,MelodicHouse&Techno,125,A♭ maj,6:18,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Hooked(Solomun Remix),TigerStripes,Solomun,MelodicHouse&Techno,127,A♭ min,7:49,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Let's Go Dancing(Solomun Remix),"Tiga,Audion",Solomun,MelodicHouse&Techno,125,G min,7:33,DIYNAMICCD15
"Broken Bells, Noir, Haze, Ron Carroll, Superfunk - Selected Remixes 2009 - 2015",Tiago's Destiny(Solomun Remix),GunnarStiller,Solomun,MelodicHouse&Techno,126,D maj,5:23,DIYNAMICCD15
Lehar - Magical Realism EP,Magical Realism(Original Mix),Lehar,,MelodicHouse&Techno,122,D min,6:52,DIYNAMIC087
Lehar - Magical Realism EP,Fantasia(Original Mix),Lehar,,MelodicHouse&Techno,120,A♭ min,7:12,DIYNAMIC087
Lehar - Magical Realism EP,Bianca Dreams(Original Mix),Lehar,,MelodicHouse&Techno,120,D♭ maj,7:57,DIYNAMIC087
Stimming - Alpe Lusia Remixes,Alpe Lusia(Robag's Bodelshwing Sovar NB),Stimming,RobagWruhme,MelodicHouse&Techno,123,C maj,8:31,DIYNAMIC086
Stimming - Alpe Lusia Remixes,Alpe Lusia(Acid Pauli & NU Remix),Stimming,"AcidPauli,Nu",MelodicHouse&Techno,92,A min,7:07,DIYNAMIC086
Stimming - Alpe Lusia Remixes,Alpe Lusia(Solomun's Ring-the-bell Remix),Stimming,Solomun,MelodicHouse&Techno,123,A min,8:56,DIYNAMIC086
"Fetsum, Johannes Brecht - I Am Free (feat. Fetsum)",I Am Free(Original Mix),"Fetsum,JohannesBrecht",,MelodicHouse&Techno,120,D min,7:56,DIYNAMIC085
"Fetsum, Johannes Brecht - I Am Free (feat. Fetsum)",I Am Free(Acapella Version),"Fetsum,JohannesBrecht",,Acapellas,121,G maj,5:35,DIYNAMIC085
Stimming - Alpe Lusia,Prepare(Original Mix),Stimming,,MelodicHouse&Techno,94,G min,6:16,DIYNAMICCD14
Stimming - Alpe Lusia,Pressing Plant(Original Mix),Stimming,,MelodicHouse&Techno,120,G min,6:39,DIYNAMICCD14
Stimming - Alpe Lusia,Trains Of Hope(Original Mix),Stimming,,MelodicHouse&Techno,121,A min,4:38,DIYNAMICCD14
Stimming - Alpe Lusia,Parking Lot(Original Mix),Stimming,,Electronica/Downtempo,121,B min,2:48,DIYNAMICCD14
Stimming - Alpe Lusia,22 Degree Halo(Original Mix),Stimming,,MelodicHouse&Techno,73,F min,8:04,DIYNAMICCD14
Stimming - Alpe Lusia,For My Better Half(Original Mix),Stimming,,MelodicHouse&Techno,122,F min,7:08,DIYNAMICCD14
Stimming - Alpe Lusia,Symphorine(Original Mix),Stimming,,MelodicHouse&Techno,122,G min,6:32,DIYNAMICCD14
Stimming - Alpe Lusia,Tanz Fuer Drei(Original Mix),Stimming,,MelodicHouse&Techno,123,G min,8:55,DIYNAMICCD14
Stimming - Alpe Lusia,Saibot(Original Mix),Stimming,,MelodicHouse&Techno,124,G min,6:48,DIYNAMICCD14
Stimming - Alpe Lusia,Alpe Lusia(Original Mix),Stimming,,Electronica/Downtempo,145,A min,3:12,DIYNAMICCD14
"Ost & Kjex, Anne Lise Frøkedal, Hanne Kolstø - Freedom Wig Remixed EP",Honky Tonk(Rampa Remix),Ost&Kjex,Rampa,MelodicHouse&Techno,120,A min,6:57,DIYNAMIC084
"Ost & Kjex, Anne Lise Frøkedal, Hanne Kolstø - Freedom Wig Remixed EP",Queen Of Europe Feat. Anne Lise Frøkedal(Solomun Remix),"Ost&Kjex,AnneLiseFrøkedal",Solomun,MelodicHouse&Techno,125,A♭ maj,7:46,DIYNAMIC084
"Ost & Kjex, Anne Lise Frøkedal, Hanne Kolstø - Freedom Wig Remixed EP",Down River Feat. Hanne Kolstø(Christian Löffler Remix),"Ost&Kjex,HanneKolstø",ChristianLoeffler,MelodicHouse&Techno,122,C min,6:38,DIYNAMIC084
"Ost & Kjex, Anne Lise Frøkedal, Hanne Kolstø - Freedom Wig Remixed EP",Heart Of Gold(Johannes Brecht Acoustic Remix),Ost&Kjex,JohannesBrecht,Electronica/Downtempo,120,B♭ min,6:13,DIYNAMIC084
Andy Bros - Essenza EP,Essenza(Original Mix),AndyBros,,MelodicHouse&Techno,122,A♭ maj,8:10,DIYNAMIC083
Andy Bros - Essenza EP,Vino & Fagottini(Original Mix),AndyBros,,Techno,123,D maj,8:52,DIYNAMIC083
Andy Bros - Essenza EP,Pleiadi(Original Mix),AndyBros,,MelodicHouse&Techno,122,B♭ min,7:23,DIYNAMIC083
"Pig&Dan, Guy Mantzur, ANNA, Jonas Rathsman - Four To The Floor 06",Growler(Original Mix),Pig&Dan,,Techno,125,E min,7:18,DIYFTTF06
"Pig&Dan, Guy Mantzur, ANNA, Jonas Rathsman - Four To The Floor 06",Trees Of Eden(Original Mix),GuyMantzur,,MelodicHouse&Techno,123,E♭ maj,9:16,DIYFTTF06
"Pig&Dan, Guy Mantzur, ANNA, Jonas Rathsman - Four To The Floor 06",Odd Concept(Original Mix),ANNA,,Techno,122,F maj,7:18,DIYFTTF06
"Pig&Dan, Guy Mantzur, ANNA, Jonas Rathsman - Four To The Floor 06",Cobalt(Original Mix),JonasRathsman,,MelodicHouse&Techno,126,D maj,6:56,DIYFTTF06
"Ost & Kjex, Anne Lise Frøkedal, Jaw, Hanne Kolstø, Jens Carelius - Freedom Wig",Honky Tonk(Original Mix),Ost&Kjex,,Electronica/Downtempo,120,C maj,3:09,DIYNAMICCD13
"Ost & Kjex, Anne Lise Frøkedal, Jaw, Hanne Kolstø, Jens Carelius - Freedom Wig",Le Mur De Pierre Feat. Anne Lise Frøkedal(Original Mix),"Ost&Kjex,AnneLiseFrøkedal",,MelodicHouse&Techno,122,F maj,5:40,DIYNAMICCD13
"Ost & Kjex, Anne Lise Frøkedal, Jaw, Hanne Kolstø, Jens Carelius - Freedom Wig",Für Gurrik(Original Mix),Ost&Kjex,,MelodicHouse&Techno,120,E♭ maj,6:25,DIYNAMICCD13
"Ost & Kjex, Anne Lise Frøkedal, Jaw, Hanne Kolstø, Jens Carelius - Freedom Wig",ChaChaCha Feat. Jaw(Original Mix),"Ost&Kjex,Jaw",,MelodicHouse&Techno,120,C min,6:14,DIYNAMICCD13
