Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Lost In Paradise(Original Mix),EllenAllien,,Techno,128,A min,8:00,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Ava(Original Mix),AlexNiggemann,,Techno,124,B maj,7:00,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Beehive(Original Mix),MarcoResmann,,Techno,122,A♭ maj,7:19,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Control(Original Mix),Tiefschwarz,,Techno,124,F min,7:00,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Mr Invoice(Original Mix),Catz'nDogz,,TechHouse,125,A♭ maj,7:53,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Silver Ants(Original Mix),SteveBug,,TechHouse,122,C min,7:23,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Nyepi(Original Mix),Osunlade,,AfroHouse,115,C min,6:15,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Nowhere(Original Mix),Butch,,IndieDance/NuDisco,122,C maj,6:06,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",1PM Sunrise(Original Mix),RodriguezJr.,,MelodicHouse&Techno,124,G min,7:24,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Sacbe(Original Mix),LeeJones,,TechHouse,123,F maj,6:36,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",The Inner Me(Original Mix),OliverKoletzki,,TechHouse,128,G maj,7:16,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Zuul(Original Mix),AdanaTwins,,MelodicHouse&Techno,124,C maj,7:16,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Vibration(Original Mix),AnjaSchneider,,Techno,125,B maj,6:59,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",7th Dimension(Original Mix),MathiasKaden,,TechHouse,125,G min,6:59,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Femton(Original Mix),LaFleur,,TechHouse,122,E min,6:47,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Elinga(Original Mix),Hyenah,,AfroHouse,122,B min,6:56,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Hatschi Hatschi(Original Mix),Cinthie,,House,93,A♭ min,6:58,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Mirage(Original Mix),SeboK,,House,125,A maj,6:11,WG023
"Solomun, Henrik Schwarz, Jimi Jules, Matthias Meyer, Ryan Davis - Watergate XV",Kisses In The Dark(Original Mix),KollektivTurmstrasse,,DeepHouse,117,A maj,5:15,WG023
Kerri Chandler - Checkmate,Checkmate(Original),KerriChandler,,House,123,C min,6:23,WGVINYL041
Kerri Chandler - Checkmate,Checkmate(Cinthie Remix),KerriChandler,Cinthie,House,123,C min,7:24,WGVINYL041
Kerri Chandler - Checkmate,Checkmate(Steve Rachmad Remix),KerriChandler,SteveRachmad,TechHouse,125,C maj,7:57,WGVINYL041
Sasha - GameOvr,GameOvr(Original Mix),Sasha,,Techno,125,G♭ min,7:11,WGVINYL043
Sasha - GameOvr,GameOvr(Cassy Remix),Sasha,Cassy,Techno,125,A min,7:39,WGVINYL043
Sasha - GameOvr,Trigonometry(Original Mix),Sasha,,TechHouse,124,A♭ min,9:09,WGVINYL043
Sasha - GameOvr,Trigonometry(La Fleur Remix),Sasha,LaFleur,TechHouse,124,A♭ min,6:47,WGVINYL043
"Butch, Henrik Schwarz - Watergate Remixes 01",Shahrzad(Matthias Meyer Remix),Butch,MatthiasMeyer,DeepHouse,123,E maj,8:23,WGVINYL042
"Butch, Henrik Schwarz - Watergate Remixes 01",Take Words In Return(Jimi Jules Remix),HenrikSchwarz,JimiJules,DeepHouse,124,C min,8:52,WGVINYL042
"Adana Twins, Jeppe Kjellberg - Flower of Cane",Flower of Cane(Original Mix),AdanaTwins,,TechHouse,122,D maj,6:33,WGVINYL040
"Adana Twins, Jeppe Kjellberg - Flower of Cane",Ortus(Original Mix),AdanaTwins,,TechHouse,122,C min,6:06,WGVINYL040
"Adana Twins, Jeppe Kjellberg - Flower of Cane",Relentless (feat. Jeppe Kjellberg)(Original Mix),"AdanaTwins,JeppeKjellberg",,DeepHouse,123,G maj,7:56,WGVINYL040
"Adana Twins, Jeppe Kjellberg - Flower of Cane",Relentless (feat. Jeppe Kjellberg)(Andre Lodemann Vocal Mix),"AdanaTwins,JeppeKjellberg",AndreLodemann,TechHouse,123,G maj,7:54,WGVINYL040
"Adana Twins, Jeppe Kjellberg - Flower of Cane",Relentless (feat. Jeppe Kjellberg)(Andre Lodemann Instrumental Mix),"AdanaTwins,JeppeKjellberg",AndreLodemann,TechHouse,123,G maj,7:25,WGVINYL040
"Catz 'n Dogz, Yotam Avni, Eats Everything, Lord Leopard, Reno Wurzbacher - Watergate 22 EP #2",Blakkat(Original Mix),"Catz'nDogz,YotamAvni",,Detroit,127,F maj,6:44,WGVINYL039
"Catz 'n Dogz, Yotam Avni, Eats Everything, Lord Leopard, Reno Wurzbacher - Watergate 22 EP #2",Afterglow(Bright Mix),Catz'nDogz,,House,124,G min,7:00,WGVINYL039
"Catz 'n Dogz, Yotam Avni, Eats Everything, Lord Leopard, Reno Wurzbacher - Watergate 22 EP #2",O.A.Peas(Original Mix),"EatsEverything,LordLeopard",,House,125,D♭ min,6:08,WGVINYL039
"Catz 'n Dogz, Yotam Avni, Eats Everything, Lord Leopard, Reno Wurzbacher - Watergate 22 EP #2",To Ma People(Original Mix),"Catz'nDogz,RenoWurzbacher",,DeepHouse,87,F min,5:53,WGVINYL039
Catz 'n Dogz - Watergate 22 EP #1,Fire Burning When We Are(Original Mix),Catz'nDogz,,DeepHouse,126,E♭ min,8:10,WGVINYL038
Catz 'n Dogz - Watergate 22 EP #1,Afterglow (feat. Shaun J. Wright)(Dark Mix),Catz'nDogz,,TechHouse,124,G maj,7:01,WGVINYL038
Catz 'n Dogz - Watergate 22 EP #1,Fire Burning When We Are(Prosumer's Flaming Mix),Catz'nDogz,Prosumer,House,94,E♭ min,7:38,WGVINYL038
Catz 'n Dogz - Watergate 22 EP #1,Afterglow (feat. Shaun J. Wright)(Sebo K's No Fear Dub),Catz'nDogz,SeboK,House,124,C maj,5:57,WGVINYL038
Catz 'n Dogz - Watergate 22,Watergate 22(Original),Catz'nDogz,,TechHouse,72,D min,1:17:57,WG022
"Ruede Hagelstein, Adana Twins, Marco Resmann, Tiefschwarz - Watergate Affairs 02",Flash Balls(Extended Version),RuedeHagelstein,,TechHouse,123,A maj,10:48,WGVINYL037
"Ruede Hagelstein, Adana Twins, Marco Resmann, Tiefschwarz - Watergate Affairs 02",Etah(Original Mix),AdanaTwins,,TechHouse,122,A maj,6:57,WGVINYL037
"Ruede Hagelstein, Adana Twins, Marco Resmann, Tiefschwarz - Watergate Affairs 02",Modius(Original Mix),MarcoResmann,,TechHouse,123,A min,7:35,WGVINYL037
"Ruede Hagelstein, Adana Twins, Marco Resmann, Tiefschwarz - Watergate Affairs 02",Backyard(Original Mix),Tiefschwarz,,TechHouse,124,A♭ maj,8:04,WGVINYL037
"Mr Joe, IlluMonate DJs - Watergate 21 EP",Vector Groove(Original Mix),MrJoe,,AfroHouse,124,D maj,6:51,WGVINYL036D
"Mr Joe, IlluMonate DJs - Watergate 21 EP",Dharma(Original Mix),MrJoe,,DeepHouse,126,A min,9:10,WGVINYL036D
"Mr Joe, IlluMonate DJs - Watergate 21 EP",Nomvula(Original Mix),IlluMonateDJs,,DeepHouse,91,A maj,8:25,WGVINYL036D
Culoe De Song - Aftermath EP,Deadman's Walk(Original),CuloeDeSong,,DeepHouse,120,E♭ min,8:00,WGVINYL036
Culoe De Song - Aftermath EP,Aftermath(Original),CuloeDeSong,,DeepHouse,125,G♭ min,7:56,WGVINYL036
Culoe De Song - Aftermath EP,Bang Royales(Original),CuloeDeSong,,AfroHouse,93,A min,7:43,WGVINYL036
Culoe De Song - Aftermath EP,Juice(Original),CuloeDeSong,,DeepHouse,76,D min,6:12,WGVINYL036
Culoe De Song - Watergate 21,Watergate 21(Original),CuloeDeSong,,DeepHouse,160,A maj,1:18:19,WG021
LOYOTO - Lonely Young Tourist EP,Sheijk(Original),LOYOTO,,Dub,120,G min,8:01,WGVINYL035
LOYOTO - Lonely Young Tourist EP,3 Balls(Original),LOYOTO,,Dub,126,C min,8:10,WGVINYL035
LOYOTO - Lonely Young Tourist EP,Feel The Bumpin'(Original),LOYOTO,,Dub,123,A min,8:45,WGVINYL035
Fur Coat - Interstellar EP,Interstellar(Original Mix),FurCoat,,Techno,123,C min,7:49,WGVINYL034
Fur Coat - Interstellar EP,Desire Of Mine feat. Delhia de France(Original Mix),FurCoat,,TechHouse,122,A min,8:26,WGVINYL034
Fur Coat - Interstellar EP,Desire Of Mine feat. Delhia de France(Ruede Hagelstein Remix),FurCoat,RuedeHagelstein,TechHouse,122,A maj,6:19,WGVINYL034
La Fleur - Hedione EP,Hedione(Original Mix),LaFleur,,TechHouse,122,C maj,7:00,WGVINYL033
La Fleur - Hedione EP,Bloomer(Original Mix),LaFleur,,TechHouse,122,E min,6:21,WGVINYL033
La Fleur - Hedione EP,Longevity(Camea Remix),LaFleur,Camea,Techno,123,C min,7:17,WGVINYL033
La Fleur - Hedione EP,Longevity(Original Mix),LaFleur,,TechHouse,120,C maj,6:12,WGVINYL033
"Ruede Hagelstein, C.A.R. - Footprints Remixes (feat. C.A.R.)",Footprints (feat. C.A.R.)(The Drifter Remix),"RuedeHagelstein,C.A.R.",TheDrifter,TechHouse,123,A maj,8:23,WGVINYL032
"Ruede Hagelstein, C.A.R. - Footprints Remixes (feat. C.A.R.)",Footprints (feat. C.A.R.)(Ruede Hagelstein Remix),"RuedeHagelstein,C.A.R.",RuedeHagelstein,Techno,123,A maj,6:38,WGVINYL032
"Ruede Hagelstein, C.A.R. - Footprints Remixes (feat. C.A.R.)",Footprints (feat. C.A.R.)(Can Love Be Synth Remix),"RuedeHagelstein,C.A.R.",CanLoveBeSynth,IndieDance/NuDisco,91,A min,6:48,WGVINYL032
"Ruede Hagelstein, C.A.R. - Footprints Remixes (feat. C.A.R.)",Footprints(Dub),RuedeHagelstein,,TechHouse,123,A min,12:03,WGVINYL032
Matthias Meyer - Watergate 20 EP #1,LA Strings(Original Mix),MatthiasMeyer,,DeepHouse,122,F maj,9:29,WGVINYL030D1
Matthias Meyer - Watergate 20 EP #1,Uluwatu(Original Mix),MatthiasMeyer,,DeepHouse,118,A min,8:50,WGVINYL030D1
"Gorje Hewek, Izhevski, YokoO, Retza - Watergate 20 EP #2",Turgoyakk(Original Mix),"GorjeHewek,Izhevski",,DeepHouse,120,B min,7:10,WGVINYL030D2
"Gorje Hewek, Izhevski, YokoO, Retza - Watergate 20 EP #2",Satori(Original Mix),"YokoO,Retza",,DeepHouse,120,B min,7:34,WGVINYL030D2
"Jimi Jules, Lee Jones, La Fleur, David Mayer, Sebastian Voigt - Watergate Affairs 01",6%%(Original Mix),JimiJules,,Techno,126,B maj,7:17,WGVINYL031
"Jimi Jules, Lee Jones, La Fleur, David Mayer, Sebastian Voigt - Watergate Affairs 01",Fraction Disco(Metro Edit),LeeJones,Metro,TechHouse,124,D♭ maj,6:59,WGVINYL031
"Jimi Jules, Lee Jones, La Fleur, David Mayer, Sebastian Voigt - Watergate Affairs 01",Waves(Original Mix),LaFleur,,TechHouse,122,A♭ min,7:08,WGVINYL031
"Jimi Jules, Lee Jones, La Fleur, David Mayer, Sebastian Voigt - Watergate Affairs 01",Voyage One(Original Mix),"DavidMayer,SebastianVoigt",,TechHouse,122,F maj,7:39,WGVINYL031
Jimi Jules - Bogota EP,Hundeblick(Original Mix),JimiJules,,TechHouse,123,D♭ min,7:38,WGVINYL029
Jimi Jules - Bogota EP,Modulation(Original Mix),JimiJules,,Techno,125,E♭ min,6:27,WGVINYL029
Jimi Jules - Bogota EP,Bogota(Original Mix),JimiJules,,Minimal/DeepTech,122,E♭ min,8:34,WGVINYL029
Matthias Meyer - Watergate 20,Watergate 20(Original Mix),MatthiasMeyer,,DeepHouse,87,G min,1:20:00,WG020
Tiefschwarz - Free Falling,Free Falling feat. Khan(Skream Remix),Tiefschwarz,Skream,TechHouse,123,F maj,8:29,WGVINYL028
Tiefschwarz - Free Falling,Free Falling feat. Khan(Acid Pauli Clouddiver Remix),Tiefschwarz,AcidPauli,DeepHouse,124,C min,5:49,WGVINYL028
Tiefschwarz - Free Falling,Free Falling feat. Khan(Tiefschwarz Dub),Tiefschwarz,Tiefschwarz,DeepHouse,124,G maj,6:27,WGVINYL028
La Fleur - Make A Move EP,Make A Move(Original Mix),LaFleur,,TechHouse,124,G♭ min,6:36,WGVINYL027
La Fleur - Make A Move EP,Just In Time(Original Mix),LaFleur,,TechHouse,124,A♭ maj,6:35,WGVINYL027
La Fleur - Make A Move EP,Result(Original Mix),LaFleur,,DeepHouse,122,E♭ min,6:52,WGVINYL027
Soul Clap - Watergate 19,Watergate 19(Original Mix),SoulClap,,House,121,E min,1:14:32,WG019
Tiefschwarz - Left (Traktor Remix Sets),Heavy Weather feat. Khan(Traktor Remix Set),Tiefschwarz,,Electronica/Downtempo,0,A min,1:17,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Free Falling feat. Khan(Traktor Remix Set),Tiefschwarz,,DeepHouse,124,C min,5:07,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Morgen Abend(Traktor Remix Set),Tiefschwarz,,Techno,120,F maj,4:56,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Do Me feat. Khan(Traktor Remix Set),Tiefschwarz,,IndieDance/NuDisco,122,G min,4:21,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Dark Light(Traktor Remix Set),Tiefschwarz,,Electronica/Downtempo,120,D♭ maj,4:38,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),110 feat. Mama(Traktor Remix Set),Tiefschwarz,,DeepHouse,110,D maj,5:23,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Prayer feat. Khan(Traktor Remix Set),Tiefschwarz,,IndieDance/NuDisco,123,G♭ maj,5:14,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Hi Fu(Traktor Remix Set),Tiefschwarz,,DeepHouse,119,E♭ maj,4:41,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Echo Drug feat. Khan(Traktor Remix Set),Tiefschwarz,,IndieDance/NuDisco,123,B min,4:36,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Any Moment feat. Emily Karpel(Traktor Remix Set),Tiefschwarz,,TechHouse,118,D♭ min,5:25,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Dings(Traktor Remix Set),Tiefschwarz,,TechHouse,88,B♭ min,5:36,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Forever feat. Khan(Traktor Remix Set),Tiefschwarz,,IndieDance/NuDisco,118,G min,5:13,WGA002TRS
Tiefschwarz - Left (Traktor Remix Sets),Laid Black(Traktor Remix Set),Tiefschwarz,,Electronica/Downtempo,131,B maj,5:06,WGA002TRS
Marco Resmann - Run EP,Run(Original Mix),MarcoResmann,,Techno,124,G maj,7:21,WGVINYL026
Marco Resmann - Run EP,Hello Again(Original Mix),MarcoResmann,,Techno,121,B maj,9:17,WGVINYL026
Marco Resmann - Run EP,Es Vedra(Original Mix),MarcoResmann,,DeepHouse,121,D maj,7:59,WGVINYL026
"Khan, Tiefschwarz, MAMA - Left",Heavy Weather feat. Khan(Original Mix),"Khan,Tiefschwarz",,Electronica/Downtempo,0,A min,1:17,WGA002
"Khan, Tiefschwarz, MAMA - Left",Free Falling feat. Khan(Original Mix),"Khan,Tiefschwarz",,DeepHouse,124,C min,5:07,WGA002
"Khan, Tiefschwarz, MAMA - Left",Morgen Abend(Original Mix),Tiefschwarz,,Techno,120,F maj,4:56,WGA002
"Khan, Tiefschwarz, MAMA - Left",Do Me feat. Khan(Original Mix),"Khan,Tiefschwarz",,IndieDance/NuDisco,122,G min,4:21,WGA002
"Khan, Tiefschwarz, MAMA - Left",Dark Light(Original Mix),Tiefschwarz,,Electronica/Downtempo,120,D♭ maj,4:38,WGA002
"Khan, Tiefschwarz, MAMA - Left",110 feat. Mama(Original Mix),"Tiefschwarz,MAMA",,DeepHouse,110,D maj,5:23,WGA002
"Khan, Tiefschwarz, MAMA - Left",Prayer feat. Khan(Original Mix),"Khan,Tiefschwarz",,IndieDance/NuDisco,123,G♭ maj,5:14,WGA002
"Khan, Tiefschwarz, MAMA - Left",Hi Fu(Original Mix),Tiefschwarz,,DeepHouse,119,E♭ maj,4:41,WGA002
"Khan, Tiefschwarz, MAMA - Left",Echo Drug feat. Khan(Original Mix),"Khan,Tiefschwarz",,IndieDance/NuDisco,123,B min,4:36,WGA002
"Khan, Tiefschwarz, MAMA - Left",Any Moment feat. Emily Karpel(Original Mix),Tiefschwarz,,TechHouse,118,D♭ min,5:25,WGA002
"Khan, Tiefschwarz, MAMA - Left",Dings(Original Mix),Tiefschwarz,,TechHouse,88,B♭ min,5:36,WGA002
"Khan, Tiefschwarz, MAMA - Left",Forever feat. Khan(Original Mix),"Khan,Tiefschwarz",,IndieDance/NuDisco,118,G min,5:13,WGA002
"Khan, Tiefschwarz, MAMA - Left",Laid Black(Original Mix),Tiefschwarz,,Electronica/Downtempo,131,B maj,5:06,WGA002
"Khan, Tiefschwarz - Do Me (feat. Khan)",Do Me feat. Khan(Original Mix),"Khan,Tiefschwarz",,IndieDance/NuDisco,122,G min,4:21,WGVINYL025BP
"Khan, Tiefschwarz - Do Me (feat. Khan)",Do Me feat. Khan(Frank Wiedemann Orchestra Remix),"Khan,Tiefschwarz",FrankWiedemann,DeepHouse,124,G min,7:31,WGVINYL025BP
"Khan, Tiefschwarz - Do Me (feat. Khan)",Do Me feat. Khan(Roman Flugel Remix),"Khan,Tiefschwarz",RomanFluegel,Techno,122,G min,5:44,WGVINYL025BP
"Khan, Tiefschwarz - Do Me (feat. Khan)",Do Me feat. Khan(Doom Me Dub),"Khan,Tiefschwarz",,TechHouse,122,D maj,7:08,WGVINYL025BP
Sideways (UK) - Retraced EP,Retraced(Original Mix),Sideways(UK),,TechHouse,125,A♭ maj,6:32,WGVINYL024
Sideways (UK) - Retraced EP,Minor Difference(Original Mix),Sideways(UK),,Techno,126,B♭ min,7:21,WGVINYL024
Sideways (UK) - Retraced EP,PJ's Groove(Original Mix),Sideways(UK),,TechHouse,127,F min,6:04,WGVINYL024
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia",Footprints feat. C.A.R.(Original Mix),"RuedeHagelstein,C.A.R.",,IndieDance/NuDisco,123,A min,8:27,WGA001
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia",Life Is A Beach(Original Mix),RuedeHagelstein,,DeepHouse,92,D min,6:14,WGA001
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia",Already Undone feat. PillowTalk(Original Mix),"RuedeHagelstein,PillowTalk",,DeepHouse,123,A min,7:37,WGA001
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia",Daylight(Original Mix),RuedeHagelstein,,DeepHouse,123,G min,8:08,WGA001
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia",Found A Place(Original Mix),RuedeHagelstein,,DeepHouse,123,F maj,7:38,WGA001
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia",Moon Rabbit(Original Mix),RuedeHagelstein,,TechHouse,123,D min,7:25,WGA001
"Ruede Hagelstein, C.A.R., PillowTalk, Overnite, Hollis P Monroe - Apophenia","Let It Happen feat. Hollis P. Monroe, Overnite(Original Mix)","RuedeHagelstein,Overnite,HollisPMonroe",,TechHouse,123,B maj,5:58,WGA001
