Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog
"First State, Shinovi - Children Of The Masai",Children Of The Masai(Extended Mix),"FirstState,Shinovi",,Trance,138,F maj,4:52,WAO138180
Allen Watts - Inferno,Inferno(Extended Mix),AllenWatts,,Trance,138,A♯ maj,5:53,WAO138169
"UCast, Kamelon - Wearout",Wearout(Extended Mix),"UCast,Kamelon",,Trance,138,A min,5:56,WAO138188
"Sunset, Kiran M Sajeev - Just A Dream",Just A Dream(Extended Mix),"Sunset,KiranMSajeev",,Trance,138,C♯ min,6:52,WAO138186
Will Rees - Blurred,Blurred(Extended Mix),WillRees,,Trance,138,A♯ min,7:32,WAO138185
"Beatsole, TH3 ONE - Maia",Maia(Extended Mix),"Beatsole,TH3ONE",,Trance,138,C♯ min,6:36,WAO138183
Alchimyst - Shiba,Shiba(Extended Mix),Alchimyst,,Trance,140,C♯ min,6:41,WAO138184
2nd Phase - Elusion,Elusion(Extended Mix),2ndPhase,,Trance,138,A♯ min,6:33,WAO138182
Dogzilla - Dogzilla - Alex Di Stefano Remix,Dogzilla(Alex Di Stefano Extended Remix),Dogzilla,AlexDiStefano,Trance,135,B min,7:42,WAO138181
"Roxanne Emery, Craig Connelly - This Life",This Life feat. Roxanne Emery(Extended Mix),"RoxanneEmery,CraigConnelly",,Trance,138,A♯ min,6:54,WAO138179
"Omnia, DRYM - Ethereal",Ethereal(Extended Mix),"Omnia,DRYM",,Trance,138,A min,5:49,WAO138177
The Space Brothers - Heaven Will Come - The Noble Six Remix,Heaven Will Come(The Noble Six Extended Remix),TheSpaceBrothers,TheNobleSix,Trance,140,A min,7:58,WAO138178
"DT8 Project, Andrea Britton - Winter - Solis & Sean Truby vs Ultimate Remix",Winter feat. Andrea Britton(Solis & Sean Truby vs Ultimate Extended Remix),"DT8Project,AndreaBritton","Ultimate,Solis&SeanTruby",Trance,138,F maj,7:06,WAO138174
Allen Watts - Midnight,Midnight(Extended Mix),AllenWatts,,Trance,138,G min,5:55,WAO138176
Heaven's Cry - Fusion,Fusion(Extended Mix),Heaven'sCry,,Trance,138,E min,5:24,WAO138175
Warrior - Warrior - Mark Sherry Remix,Warrior(Mark Sherry Extended Remix),Warrior,MarkSherry,Vocal,138,A min,7:47,WAO138173
"Indecent Noise, Chris Schweizer - Signals",Signals(Extended Mix),"IndecentNoise,ChrisSchweizer",,Tech,138,E maj,5:40,WAO138165
Ram - Africa,Africa(Extended Mix),Ram,,Trance,138,G min,6:20,WAO138171
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Be In The Moment (ASOT 850 Anthem)(Ben Nicky Extended Remix),ArminvanBuuren,BenNicky,Trance,142,G min,4:30,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Fall For You feat. Lucy Pullin(Extended Mix),"SimonPatterson,LucyPullin",,Trance,134,A♯ min,7:30,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Enough Echo(Extended Mix),MaRLo,,Trance,135,F♯ min,5:56,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Till The Sunrise(Original Mix),GiuseppeOttaviani,,Trance,93,B maj,3:48,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Mnemba(Extended Mix),AlexWright,,Trance,138,C♯ min,6:09,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",We Can Be Free(Evan Pearce Extended Remix),"AndyMoor,MicheleC",EvanPearce,Trance,138,G♯ min,6:33,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Deeper(Original Mix),"BryanKearney,Berg",,Trance,138,E min,6:36,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Next Stop Muddy Waters(Extended Mix),JohnO'Callaghan,,Trance,140,G♯ min,7:10,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Savage(Extended Mix),RichardDurand,,Trance,140,G♯ min,8:06,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",How Will I Know(Extended Club Mix),"TheThrillseekers,StineGrove",,Trance,138,F maj,3:12,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Skyfire(Steve Allen & Devon Colombage Extended Remix),Shogun,"SteveAllen,DevonColombage",Trance,138,C♯ min,6:26,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",The Wolf(Extended Mix),ChrisSchweizer,,Trance,140,A♯ maj,5:36,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Junglerok(Extended Mix),Dimibo,,Trance,138,F maj,6:22,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Recalibrate(Extended Mix),JohnAskew,,Trance,140,A♯ maj,7:29,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Surveillance(2nd Phase Extended Remix),"JordanSuckley,Kutski",2ndPhase,Trance,138,A min,3:58,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Affliction(Extended Mix),Talla2xlc,,Trance,140,G min,5:42,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Learning To Live(Original Mix),ColdBlue,,Trance,140,D min,6:56,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Roots (MaRLo Edit)(Extended Mix),JeanClemence,MaRLo,Trance,134,D min,4:44,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Deva feat. Staccato(Extended Mix),"Staccato,Alchimyst",,Trance,140,D♯ min,6:23,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Square One(Steve Allen Extended Remix),AllenWatts,SteveAllen,Trance,138,F min,6:36,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Jura(Extended Version),"AmirHussain,LeroyMoreno",,Trance,140,G♯ maj,6:13,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Kick Back(Extended Version),AshleySmith,,Trance,138,B maj,6:31,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",CQ (Seek You)(The Cracken Extended Remix),EnMass,TheCracken,Trance,138,A maj,6:36,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Ananda(Extended Mix),MennoDeJong,,Trance,140,G♯ min,7:14,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Zulu(Extended Mix),DRYM,,Trance,138,E maj,5:16,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Flying in a Dream(RAM & Cari Extended Remix),"Etasonic,DanyG","Ram,Cari",Trance,140,F♯ min,6:23,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Drive Away(Extended Mix),TheCracken,,Trance,140,G min,6:12,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Finding Carl(Original Mix),DanielKandi,,Trance,138,G♯ min,3:31,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Faces feat. Meighan Nealon(Indecent Noise Extended Remix),"AndyMoor,MeighanNealon,AshleyWallbridge",IndecentNoise,Trance,140,A min,8:01,ARDI3969
"Armin van Buuren, Simon Patterson, Lucy Pullin, MaRLo, Giuseppe Ottaviani - Who's Afraid Of 138?! 2018 - Extended Versions",Revive(Extended Mix),Onova,,Trance,140,B min,7:12,ARDI3969
Alchimyst - Sutra,Sutra(Extended Mix),Alchimyst,,Trance,138,F♯ min,6:38,WAO138170
Chris Schweizer - Damage Control,Damage Control(Extended Mix),ChrisSchweizer,,Trance,140,G min,6:03,WAO138172
The Cracken - Drive Away,Drive Away(Extended Mix),TheCracken,,Uplifting,140,G min,6:12,WAO138168
Dimibo - Junglerok,Junglerok(Extended Mix),Dimibo,,Trance,138,F maj,6:22,WAO138167
Talla 2xlc - Affliction,Affliction(Extended Mix),Talla2xlc,,Uplifting,140,G min,5:42,WAO138166
"Dimibo, Ankit Sharda - Fortune & Glory",Fortune & Glory feat. Ankit Sharda(Extended Mix),"Dimibo,AnkitSharda",,Psy-Trance,138,F♯ min,6:05,WAO138164
"Andy Moor, Meighan Nealon, Ashley Wallbridge - Faces - Indecent Noise Remix",Faces feat. Meighan Nealon(Indecent Noise Extended Remix),"AndyMoor,MeighanNealon,AshleyWallbridge",IndecentNoise,Uplifting,140,A min,8:01,WAO138163
Chris Schweizer - The Wolf,The Wolf(Extended Mix),ChrisSchweizer,,Tech,140,A♯ maj,5:36,WAO138162
Shogun - Skyfire - Steve Allen & Devon Colombage Remix,Skyfire(Steve Allen & Devon Colombage Extended Remix),Shogun,"SteveAllen,DevonColombage",Uplifting,138,C♯ min,6:26,WAO138161
Onova - Revive,Revive(Extended Mix),Onova,,Uplifting,140,B min,7:12,WAO138160
"Exis, Enya Angel - Free",Free feat. Enya Angel(Extended Mix),"Exis,EnyaAngel",,Vocal,138,G♯ min,5:11,WAO138159
"Allen Watts, Driftmoon - Banshee",Banshee(Extended Mix),"AllenWatts,Driftmoon",,Uplifting,138,G min,6:47,WAO138158
Shinovi - Prologue EP,Feel The Drums(Extended Mix),Shinovi,,Trance,138,D♯ maj,5:56,WAO138157
Shinovi - Prologue EP,Lory's Mansion(Extended Mix),Shinovi,,Psy-Trance,138,F min,4:12,WAO138157
Shinovi - Prologue EP,Run Or Stay(Extended Mix),Shinovi,,Trance,138,F maj,7:34,WAO138157
Shinovi - Prologue EP,Neverending Dream(Extended Mix),Shinovi,,Trance,138,D maj,5:57,WAO138157
Marco V - Aranck,Aranck(Extended Mix),MarcoV,,Trance,135,F♯ maj,6:45,WAO138156
UCast - It's A Trap,It's A Trap(Extended Mix),UCast,,Trance,140,C min,6:16,WAO138155
Shadow Chronicles - Love & Light,Love & Light(Extended Mix),ShadowChronicles,,Trance,136,G min,7:58,WAO138154
Steve Dekay - Radhe,Radhe(Extended Mix),SteveDekay,,Uplifting,138,F min,6:34,WAO138153
Talla 2xlc - It Makes Me Wonder,It Makes Me Wonder(Extended Mix),Talla2xlc,,Trance,138,C♯ maj,6:24,WAO138150
Talla 2xlc - It Makes Me Wonder,It Makes Me Wonder(Steve Allen Extended Remix),Talla2xlc,SteveAllen,Uplifting,138,F min,5:29,WAO138150
"Staccato, Alchimyst - Deva",Deva feat. Staccato(Extended Mix),"Staccato,Alchimyst",,Trance,140,D♯ min,6:23,WAO138152
Signum - Dr. Evil's Revenge,Dr Evil's Revenge(Extended Mix),Signum,,Tech,138,C♯ min,7:37,WAO138151
Exis - The Ritual,The Ritual(Extended Mix),Exis,,Trance,140,F maj,4:01,WAO138148
Heaven's Cry - Raw,Raw(Extended Mix),Heaven'sCry,,Trance,138,F maj,6:12,WAO138149
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Pilot(Exis Extended Remix),BenGold,Exis,Trance,138,F♯ min,4:38,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Without You(Will Atkinson Extended Remix),Dogzilla,WillAtkinson,Trance,140,E min,7:54,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Rapture(Extended Mix),ChrisSchweizer,,Trance,138,F♯ min,5:20,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Total Ownage(Extended Mix),Heatbeat,,Trance,136,F maj,6:55,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Shimla(Extended Mix),Beatsole,,Trance,138,G♯ min,7:42,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",A Million Stars(Beatman & Ludmilla Remix),JohnAskew,"Beatman,Ludmilla",Psy-Trance,140,G♯ maj,4:44,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Acid Heaven(Extended Mix),Shinovi,,Trance,138,E maj,6:39,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Smiler(Original Mix),"BryanKearney,Karney",,Trance,138,A min,5:14,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Lost World Anthem 2017(Extended Mix),"Signum,MarcoV",,Trance,138,C min,6:11,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Walk Away(Gary Maguire Remix),"MarkSherry,TerryFerminal",GaryMaguire,Trance,137,D♯ min,5:59,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Blomkamp 5(Original Mix),AdamEllis,,Trance,140,G♯ min,4:07,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Blood Moon feat. Sophie Moleta(Scott Bond & Charlie Walker Extended Remix),"SophieMoleta,Catalyst","ScottBond,CharlieWalker",Trance,138,D♯ maj,7:49,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Binary(Extended Mix),Heaven'sCry,,Trance,138,A min,6:12,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",Sahara feat. Cari(Original Mix),"AmirHussain,DanielSkyver,Cari",,Trance,138,D min,6:20,ARVA925
"Ben Gold, Dogzilla, Chris Schweizer, Heatbeat, Beatsole - Who's Afraid Of 138?! Top 15 - 2017-10 - Extended Versions",As Fears Go By(Matt Bukovski Club Remix),"EllesDeGraaf,MikeVanFabio",MattBukovski,Trance,138,D min,3:29,ARVA925
Beatsole - Shimla,Shimla(Extended Mix),Beatsole,,Trance,138,G♯ min,7:42,WAO138147
"Warriors, S&L - Dana",Dana feat. S&L(Extended Mix),"Warriors,S&L",,Psy-Trance,138,C♯ min,5:07,WAO138146
Shinovi - Acid Heaven,Acid Heaven(Extended Mix),Shinovi,,Trance,138,E maj,6:39,WAO138145
DRYM - Zulu,Zulu(Extended Mix),DRYM,,Trance,138,E maj,5:16,WAO138142
"Coming Soon!!!, Waio - Create The Machine EP",Create The Machine(Extended Mix),"ComingSoon!!!,Waio",,Full-On,142,F maj,4:56,WAO138144
"Coming Soon!!!, Waio - Create The Machine EP",Alien March(Extended Mix),"ComingSoon!!!,Waio",,Full-On,142,F maj,6:05,WAO138144
"Sophie Moleta, Catalyst - Blood Moon - Scott Bond & Charlie Walker Remix",Blood Moon feat. Sophie Moleta(Scott Bond & Charlie Walker Extended Remix),"SophieMoleta,Catalyst","ScottBond,CharlieWalker",Vocal,138,D♯ maj,7:49,WAO138141
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Acid Rain(Ben Nicky Remix),"JoelFletcher,WillSparks",BenNicky,Psy-Trance,138,E min,5:56,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",We Know What You Did...(Alex M.O.R.P.H. Extended Remix),Svenson&Gielen,AlexM.O.R.P.H.,Trance,140,G♯ min,7:23,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Into The Deep(Extended Mix),STANDERWICK,,Trance,138,A♯ maj,5:51,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Lift(Sean Tyas Rework),SeanTyas,SeanTyas,Trance,140,D min,8:25,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Gravity(Extended Mix),LukeBond,,Trance,135,G min,5:00,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Nightflyers(Extended Mix),"SteveAllen,UDM,Nightflyers",,Trance,138,A♯ maj,5:58,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Sun Is Rising feat. Christina Novelli(Ben Nicky Extended Remix),"DarrenStyles,ChristinaNovelli",BenNicky,Trance,138,D min,6:51,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Meteora(Extended Mix),Heatbeat,,Trance,140,F maj,5:29,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",No Regular(Mark Sherry Remix),"RickyFobis,Myron,Dr.Willis",MarkSherry,House,138,C♯ min,3:01,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Redemption(Extended Mix),DaniloErcole,,Trance,138,G min,6:13,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Awake(WAIO Remix),WillAtkinson,Waio,Psy-Trance,140,F♯ min,6:30,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Cypher(Extended Mix),EvanPearce,,Trance,140,E min,5:22,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Underworld(Extended Mix),RomanMesser,,Trance,138,G♯ maj,4:59,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Futuna(Extended Mix),Tiddey,,Trance,138,G min,7:56,ARVA920
"Joel Fletcher, Will Sparks, Svenson & Gielen, STANDERWICK, Sean Tyas - Who's Afraid Of 138?! Top 15 - 2017-09 - Extended Versions",Timelines(Original Mix),"Bariuz,ExoSun",BenNicky,Psy-Trance,138,F♯ min,7:03,ARVA920
Dogzilla - Without You - Will Atkinson Remix,Without You(Will Atkinson Extended Remix),Dogzilla,WillAtkinson,Uplifting,140,E min,7:54,WAO138139
The Space Brothers - Shine - Jorn van Deynhoven Remix,Shine(Jorn van Deynhoven Extended Remix),TheSpaceBrothers,JornVanDeynhoven,Vocal,138,A min,6:48,WAO138133
Heaven's Cry - Binary,Binary(Extended Mix),Heaven'sCry,,Trance,138,A min,6:12,WAO138134
"Signum, Marco V - Lost World Anthem 2017",Lost World Anthem 2017(Extended Mix),"Signum,MarcoV",,Tech,138,C min,6:11,WAO138135
Ben Gold - Twilight EP,Twilight(Extended Mix),BenGold,,Trance,136,C min,6:25,WAO138130
Ben Gold - Twilight EP,Pilot(Exis Extended Remix),BenGold,Exis,Trance,138,F♯ min,4:38,WAO138130
Chris Schweizer - Rapture,Rapture(Extended Mix),ChrisSchweizer,,Tech,138,F♯ min,5:20,WAO138140
Jorn Van Deynhoven - Rising High,Rising High(Extended Mix),JornVanDeynhoven,,Trance,138,D maj,6:45,WAO138137
Tiddey - Futuna,Futuna(Extended Mix),Tiddey,,Trance,138,G min,7:56,WAO138129
"Darren Styles, Christina Novelli - Sun Is Rising - Ben Nicky Remix",Sun Is Rising feat. Christina Novelli(Ben Nicky Extended Remix),"DarrenStyles,ChristinaNovelli",BenNicky,Vocal,138,D min,6:51,WAO138136
STANDERWICK - Into The Deep,Into The Deep(Extended Mix),STANDERWICK,,Trance,138,A♯ maj,5:51,WAO138128
Luke Bond - Gravity,Gravity(Extended Mix),LukeBond,,Trance,135,G min,5:00,WAO138131
Jase Thirlwall - Lucent,Lucent(Extended Mix),JaseThirlwall,,Uplifting,140,F maj,7:43,WAO138127
"Steve Allen, UDM, Nightflyers - Nightflyers",Nightflyers(Extended Mix),"SteveAllen,UDM,Nightflyers",,Uplifting,138,A♯ maj,5:58,WAO138126
Exis - Survival,Survival(Extended Mix),Exis,,Tech,138,A♯ min,4:30,WAO138125
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Yet Another Day feat. Ray Wilson(UCast Extended Remix),"ArminvanBuuren,RayWilson",UCast,Trance,138,B min,7:11,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Black Coffee(Extended Mix),JohnAskew,,House,93,B min,8:00,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Section 9(Extended Mix),Heatbeat,,Trance,138,A min,6:00,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Polarize(Second Sine Extended Remix),Sneijder,SecondSine,House,140,D min,7:18,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Atom(Extended Mix),ChrisSchweizer,,Trance,138,G min,5:54,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Nocturnal Horizons(Extended Mix),ArcticMoon,,Trance,138,A min,6:41,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Nudge(Extended Mix),DavidForbes,,Trance,141,G min,6:08,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Foul Language(Extended Mix),"TempoGiusto,HPSource",,House,134,A maj,6:56,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Master Of Elements(Extended Mix),Krama,,House,140,F maj,6:55,ARVA907
"Armin van Buuren, Ray Wilson, John Askew, Heatbeat, Sneijder - Who's Afraid Of 138?! Top 15 - 2017-07 - Extended Versions",Oasis(Extended Mix),Lightform,,Trance,138,G♯ min,6:36,ARVA907
