Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog
DJ Tonio - The Doppler Effect,Doppler(Original Mix),DJTonio,,Techno,125,G min,6:54,NMW097
DJ Tonio - The Doppler Effect,Brave(Original Mix),DJTonio,,Techno,123,C maj,7:05,NMW097
Thomas Gandey - Lovemachine,Lovemachine(Original Mix),ThomasGandey,,DeepHouse,122,D maj,7:54,NMB079
Thomas Gandey - Lovemachine,Lovemachine(Re.you & Pleasurekraft Remix),ThomasGandey,"Pleasurekraft,Re.you",TechHouse,122,D maj,7:42,NMB079
"Olivier Giacomotto, Thomas Gandey - Postgalactic II",Le Cap(Original Mix),OlivierGiacomotto,,TechHouse,122,D min,7:22,NMW096
"Olivier Giacomotto, Thomas Gandey - Postgalactic II",Afreaka(Original Mix),OlivierGiacomotto,,TechHouse,123,E min,7:17,NMW096
"Olivier Giacomotto, Thomas Gandey - Postgalactic II",Meteoroid(Original Mix),OlivierGiacomotto,,TechHouse,123,F maj,7:42,NMW096
"Olivier Giacomotto, Thomas Gandey - Postgalactic II",Something You Should Know(Original Mix),"OlivierGiacomotto,ThomasGandey",,TechHouse,123,E maj,7:07,NMW096
"Tone Depth, Matt Shapiro - Halls Of White",Halls Of White(Original Mix),"ToneDepth,MattShapiro",,DeepHouse,120,G maj,7:32,NMB078
"Tone Depth, Matt Shapiro - Halls Of White",Halls Of White(Noir Vocal Remix),"ToneDepth,MattShapiro",Noir,TechHouse,122,G maj,7:24,NMB078
"Tone Depth, Matt Shapiro - Halls Of White",Halls Of White(Noir Instrumental Remix),"ToneDepth,MattShapiro",Noir,TechHouse,122,G maj,7:25,NMB078
"Carlo Ruetz, Noir, Federico Locchi, Metodi Hristov, Richard Davis - Dark Stars 002",Reflected(Original Mix),CarloRuetz,,Techno,125,C min,7:10,DS002
"Carlo Ruetz, Noir, Federico Locchi, Metodi Hristov, Richard Davis - Dark Stars 002",Obscurité(Paul Ursin Remix),Noir,PaulUrsin,TechHouse,125,C min,6:47,DS002
"Carlo Ruetz, Noir, Federico Locchi, Metodi Hristov, Richard Davis - Dark Stars 002",Nebulosa(Cold Miles Remix),FedericoLocchi,ColdMiles,Techno,123,D min,7:27,DS002
"Carlo Ruetz, Noir, Federico Locchi, Metodi Hristov, Richard Davis - Dark Stars 002",7:30 Am(Original Mix),MetodiHristov,,Techno,125,E min,7:11,DS002
"Carlo Ruetz, Noir, Federico Locchi, Metodi Hristov, Richard Davis - Dark Stars 002",Found Out(Florian Kruse & Hendrik Burkhard Pres. TheGround Remix),"RichardDavis,Noir","FlorianKruse,HendrikBurkhard,TheGround",TechHouse,124,F min,7:46,DS002
"Carlo Ruetz, Noir, Federico Locchi, Metodi Hristov, Richard Davis - Dark Stars 002",In The Night(Eekkoo Remix),"MarcusSur,MarkJackus,GoldenParazyth",Eekkoo,DeepHouse,123,A maj,6:03,DS002
Hayze - Believer,Believer(Original Mix),Hayze,,DeepHouse,115,F maj,8:48,NMB077
Hayze - Believer,Believer(Noir Remix),Hayze,Noir,TechHouse,123,F maj,8:05,NMB077
Hayze - Believer,Believer(Noir Dub),Hayze,Noir,TechHouse,123,F min,6:16,NMB077
Metodi Hristov - Anomaly,Exoplanet Panorama(Original Mix),MetodiHristov,,TechHouse,125,E♭ maj,6:09,NMW095
Metodi Hristov - Anomaly,Anomaly(Original Mix),MetodiHristov,,TechHouse,125,E maj,6:13,NMW095
Cold Miles - 13,Silicon(Original Mix),ColdMiles,,Techno,123,D maj,7:46,NMW094
Cold Miles - 13,13(Original Mix),ColdMiles,,Techno,123,C maj,6:51,NMW094
Cold Miles - 13,Pantone(Original Mix),ColdMiles,,Techno,123,E♭ min,7:38,NMW094
Paul Ursin - Sinthesis Vol. 2,Speak(Original Mix),PaulUrsin,,TechHouse,124,F min,6:43,NMW093
Paul Ursin - Sinthesis Vol. 2,80's Room(Original Mix),PaulUrsin,,TechHouse,124,E♭ min,7:22,NMW093
Paul Ursin - Sinthesis Vol. 2,Saturn Recall(Original Mix),PaulUrsin,,Techno,123,F maj,6:44,NMW093
Paul Ursin - Sinthesis Vol. 2,Way Out(Original Mix),PaulUrsin,,Techno,123,E min,7:19,NMW093
Christian Nielsen - Treading Water,Treading Water(Original Mix),ChristianNielsen,,Techno,125,F min,6:56,NMW092
Christian Nielsen - Treading Water,Treading Water(Instrumental),ChristianNielsen,,Techno,125,F min,6:56,NMW092
Christian Nielsen - Treading Water,Haze(Original Mix),ChristianNielsen,,Techno,124,C min,6:35,NMW092
Christian Nielsen - Treading Water,Haze(Instrumental),ChristianNielsen,,Techno,124,C min,6:35,NMW092
"Noir, Monce - Obscurité.chno (Remixes)",Obscurité.chno(Thomas Schumacher & N.M.M.D. Remix),Noir,"ThomasSchumacher,N.M.M.D.",Techno,126,E maj,6:29,NMW085R2
"Noir, Monce - Obscurité.chno (Remixes)",Obscurité.chno feat. Monce(Paride Saraceni's Vocal Reinterpretation),"Noir,Monce",ParideSaraceni,Techno,125,E min,7:10,NMW085R2
"Noir, Monce - Obscurité.chno (Remixes)",Obscurité.chno(Paride Saraceni's Instrumental Reinterpretation),Noir,ParideSaraceni,Techno,125,E min,7:10,NMW085R2
Paul Ursin - Sinthesis Vol. 1,Alley Right(Original Mix),PaulUrsin,,Techno,123,F min,6:17,NMW091
Paul Ursin - Sinthesis Vol. 1,Maze(Original Mix),PaulUrsin,,Techno,124,A♭ min,6:30,NMW091
Paul Ursin - Sinthesis Vol. 1,Acid Monday(Original Mix),PaulUrsin,,Techno,123,D♭ maj,7:14,NMW091
Paul Ursin - Sinthesis Vol. 1,Slow Down(Original Mix),PaulUrsin,,Techno,124,E min,7:48,NMW091
Christian Nielsen - Over And Over,Over And Over(Original Mix),ChristianNielsen,,Techno,125,F min,6:24,NMW090
Christian Nielsen - Over And Over,Speeding(Original Mix),ChristianNielsen,,Techno,124,B min,6:57,NMW090
"Kiko, Citizen Kain - Meantime",Meantime(Part 1),"Kiko,CitizenKain",,Techno,124,C min,8:51,NMW089
"Kiko, Citizen Kain - Meantime",Meantime(Part 2),"Kiko,CitizenKain",,Techno,123,G maj,6:45,NMW089
Federico Locchi - Odyssey (Noir Remix),Odyssey(Noir Remix),FedericoLocchi,Noir,Techno,126,C maj,6:19,NMW088
Noir - Obscurité (Remixes),Obscurité(Gorge Remix),Noir,Gorge,TechHouse,123,C min,7:34,NMW085R1
Noir - Obscurité (Remixes),Obscurité(Reinier Zonneveld's Building Tension Remix),Noir,ReinierZonneveld,Techno,125,C min,6:14,NMW085R1
Metodi Hristov - That's Normal,That's Normal(Original Mix),MetodiHristov,,TechHouse,123,F maj,6:15,NMW087
Metodi Hristov - That's Normal,Bubbles(Original Mix),MetodiHristov,,Techno,125,A♭ maj,6:39,NMW087
Metodi Hristov - That's Normal,Space(Original Mix),MetodiHristov,,TechHouse,124,C min,6:12,NMW087
"Noir, Caitlin, Zoo Brazil, Per QX, Jay Lumen - Dark Stars 001",Black(Thomas Schumacher 2K16 Dub),"Noir,Caitlin",ThomasSchumacher,Techno,94,D maj,9:22,DS001
"Noir, Caitlin, Zoo Brazil, Per QX, Jay Lumen - Dark Stars 001",Give It Up(Pig&Dan Dub),"ZooBrazil,PerQX",Pig&Dan,Techno,124,E min,6:58,DS001
"Noir, Caitlin, Zoo Brazil, Per QX, Jay Lumen - Dark Stars 001",Our Freedom(Traumer Remix),JayLumen,Traumer,Techno,128,E♭ min,6:49,DS001
"Noir, Caitlin, Zoo Brazil, Per QX, Jay Lumen - Dark Stars 001",Stealth(Alix Alvarez Remix),ActorOne,AlixAlvarez,Techno,124,E min,6:27,DS001
"Noir, Caitlin, Zoo Brazil, Per QX, Jay Lumen - Dark Stars 001",I Loved You First(Nikola Gala Remix),DJLeRoi,NikolaGala,Techno,123,D♭ min,8:42,DS001
"Noir, Caitlin, Zoo Brazil, Per QX, Jay Lumen - Dark Stars 001",Express Yourself(Andre Winter Remix),"XeniaBeliayeva,MarkDeutsche,Musoe",AndreWinter,Techno,124,D maj,7:32,DS001
Hayze - Brighter Days,Brighter Days(Original Mix),Hayze,,DeepHouse,125,C min,9:03,NMB076
Hayze - Brighter Days,Brighter Days(Huxley Remix),Hayze,Huxley,DeepHouse,157,C maj,10:03,NMB076
"Jaw, Rashid Ajami - Night Prayer (Noir Remix)",Night Prayer(Noir Remix),"Jaw,RashidAjami",Noir,Techno,128,E min,8:01,NMB074R
"Bazaar, Hife - Popcorn",Popcorn(Original Mix),"Bazaar,Hife",,TechHouse,123,E min,7:01,NMW086
"Bazaar, Hife - Popcorn",Popcorn(Emanuel Satie Remix),"Bazaar,Hife",EmanuelSatie,TechHouse,124,E min,8:31,NMW086
Noir - Obscurité,Obscurité(Original Mix),Noir,,TechHouse,125,C maj,7:21,NMW085
Noir - Obscurité,Obscurité.chno(Original Mix),Noir,,Techno,125,E min,7:11,NMW085
Noir - Obscurité,Obscurité(Dub),Noir,,TechHouse,125,C maj,6:35,NMW085
Kevin Over - Retrovision PT. III,LY(Original Mix),KevinOver,,Techno,122,F min,7:20,NMW084
Kevin Over - Retrovision PT. III,Bollwerk(Original Mix),KevinOver,,Techno,124,G min,5:44,NMW084
Kevin Over - Retrovision PT. III,Virginia(Original Mix),KevinOver,,TechHouse,123,D min,6:06,NMW084
Kevin Over - Retrovision PT. III,Past Hype(Original Mix),KevinOver,,TechHouse,125,B♭ min,6:39,NMW084
"Florian Kruse, Hendrik Burkhard - We Own The Night",We Own The Night(Original Mix),"FlorianKruse,HendrikBurkhard",,TechHouse,123,E♭ min,7:06,NMB075
"Florian Kruse, Hendrik Burkhard - We Own The Night",We Own The Night(Pleasurekraft Remix),"FlorianKruse,HendrikBurkhard",Pleasurekraft,Techno,123,B♭ min,8:25,NMB075
"Florian Kruse, Hendrik Burkhard - We Own The Night",We Own The Night(Back To Basics Dub),"FlorianKruse,HendrikBurkhard",,TechHouse,123,E♭ maj,6:32,NMB075
Ten Ven - Sound Of Mind Vol. II,With Me(Original Mix),TenVen,,DeepHouse,118,D maj,4:54,NMW083
Ten Ven - Sound Of Mind Vol. II,I Still Feel(Original Mix),TenVen,,DeepHouse,121,C min,5:50,NMW083
Ten Ven - Sound Of Mind Vol. II,Discotech(Original Mix),TenVen,,DeepHouse,121,G maj,5:22,NMW083
Ten Ven - Sound Of Mind Vol. II,Workin(Original Mix),TenVen,,DeepHouse,120,A♭ maj,5:23,NMW083
"NiCe7, Lazarusman - Dark Walls",Dark Walls(Original Mix),"NiCe7,Lazarusman",,TechHouse,123,F min,6:33,NMW082
"NiCe7, Lazarusman - Dark Walls",Dark Walls(Steve Bug Remix),"NiCe7,Lazarusman",SteveBug,TechHouse,123,G min,6:30,NMW082
"NiCe7, Lazarusman - Dark Walls",Dark Walls(Paul C & Paolo Martini Remix),"NiCe7,Lazarusman",PaulC&PaoloMartini,TechHouse,123,F min,6:33,NMW082
"NiCe7, Lazarusman - Dark Walls",Untitled(Original Mix),NiCe7,,TechHouse,122,G♭ min,6:50,NMW082
"Jaw, Rashid Ajami - Night Prayer",Night Prayer(Original Mix),"Jaw,RashidAjami",,DeepHouse,120,A min,7:19,NMB074
"Jaw, Rashid Ajami - Night Prayer",Night Prayer(DOP Vocal Mix),"Jaw,RashidAjami",dOP,DeepHouse,120,A maj,8:00,NMB074
"Jaw, Rashid Ajami - Night Prayer",Night Prayer(DOP Voodoo Dub),"Jaw,RashidAjami",dOP,DeepHouse,120,A maj,7:58,NMB074
Florian Kruse - Skylines feat. Hendrik Burkhard,Skylines Ft Hendrik Burkhard(Original Mix),FlorianKruse,,DeepHouse,122,F min,6:40,NMB073
Florian Kruse - Skylines feat. Hendrik Burkhard,Skylines Ft Hendrik Burkhard(Eagles & Butterflies Remix),FlorianKruse,Eagles&Butterflies,TechHouse,122,F maj,10:32,NMB073
Florian Kruse - Skylines feat. Hendrik Burkhard,Skylines Ft Hendrik Burkhard(Noir Remix),FlorianKruse,Noir,TechHouse,124,C min,6:54,NMB073
"Eagles & Butterflies, J.U.D.G.E. - Love (Remixes)",Love(Eagles & Butterflies Club Mix),"Eagles&Butterflies,J.U.D.G.E.",,DeepHouse,120,B min,8:24,NMB065R
"Eagles & Butterflies, J.U.D.G.E. - Love (Remixes)",Love(Raumakustik Remix),"Eagles&Butterflies,J.U.D.G.E.",Raumakustik,TechHouse,124,A min,6:24,NMB065R
"Eagles & Butterflies, J.U.D.G.E. - Love (Remixes)",Love(Bontan Remix),"Eagles&Butterflies,J.U.D.G.E.",Bontan,DeepHouse,123,E min,6:01,NMB065R
"Eagles & Butterflies, J.U.D.G.E. - Love (Remixes)",Love(Hayze Remix),"Eagles&Butterflies,J.U.D.G.E.",Hayze,Electronica/Downtempo,80,D maj,8:18,NMB065R
"Eagles & Butterflies, J.U.D.G.E. - Love (Remixes)",Love(Eagles & Butterflies Chill Out Mix),"Eagles&Butterflies,J.U.D.G.E.",,Electronica/Downtempo,128,D maj,6:18,NMB065R
"Eagles & Butterflies, J.U.D.G.E. - Love (Remixes)",Love(Eagles & Butterflies Club Dub),"Eagles&Butterflies,J.U.D.G.E.",,DeepHouse,120,B min,8:24,NMB065R
Josh Butler - The Essence Of House,The Essence Of House Ft. Lono Brazil(Original Mix),JoshButler,,DeepHouse,122,A♭ maj,5:43,NMW081
Josh Butler - The Essence Of House,The Essence Of House Ft. Lono Brazil(Dario D'Attis Remix),JoshButler,DarioD'Attis,TechHouse,125,C min,7:54,NMW081
Josh Butler - The Essence Of House,The Essence Of House Ft. Lono Brazil(Metodi Hristov Remix),JoshButler,MetodiHristov,TechHouse,123,B min,6:30,NMW081
Josh Butler - The Essence Of House,I Was There Ft Lono Brazil(Original Mix),JoshButler,,TechHouse,124,G min,5:29,NMW081
Josh Butler - The Essence Of House,I Was There Ft Lono Brazil(Miguel Bastida Remix),JoshButler,MiguelBastida,TechHouse,124,A♭ maj,7:17,NMW081
Onur Ozman - A Vintage Paraphrase Part II,I Am Crying(Original Mix),OnurOzman,,Electronica/Downtempo,125,C min,6:41,NMW080
Onur Ozman - A Vintage Paraphrase Part II,I Am Crying(Hot Since 82 Remix),OnurOzman,HotSince82,TechHouse,123,A min,7:48,NMW080
Onur Ozman - A Vintage Paraphrase Part II,Outside(Original Mix),OnurOzman,,TechHouse,110,C min,7:17,NMW080
Onur Ozman - A Vintage Paraphrase Part II,Outside(Ten Ven's Indoor Only Remix),OnurOzman,TenVen,DeepHouse,122,G min,5:16,NMW080
"Cari Golden, Bambook, Mennie - No Reason",No Reason(Original Mix),"CariGolden,Bambook,Mennie",,DeepHouse,92,A min,6:54,NMB072
"Cari Golden, Bambook, Mennie - No Reason",No Reason(Dub),"CariGolden,Bambook,Mennie",,DeepHouse,122,A maj,6:57,NMB072
Larse - So Long 15,So Long(Noir Remix),Larse,Noir,TechHouse,123,A min,6:50,NMW079
"Andre Espeut, Bassically - Know This Land ",Know This Land feat. Andre Espeut(Original Mix),"AndreEspeut,Bassically",,DeepHouse,124,G min,6:12,NMB071
"Andre Espeut, Bassically - Know This Land ",Know This Land feat. Andre Espeut(NiCe7 Remix),"AndreEspeut,Bassically",NiCe7,TechHouse,122,G min,8:08,NMB071
"Xenia Beliayeva, Mark Deutsche, Musoe - Express Yourself",Express Yourself(Original Mix),"XeniaBeliayeva,MarkDeutsche,Musoe",,Techno,124,D maj,7:44,NMW078
"Xenia Beliayeva, Mark Deutsche, Musoe - Express Yourself",Express Yourself(Andre Winter Remix),"XeniaBeliayeva,MarkDeutsche,Musoe",AndreWinter,Techno,124,D maj,7:32,NMW078
"Xenia Beliayeva, Mark Deutsche, Musoe - Express Yourself",Express Yourself(Ernesto Ferreya Remix),"XeniaBeliayeva,MarkDeutsche,Musoe",ErnestoFerreya,Techno,124,D min,7:01,NMW078
"Zoo Brazil, Per QX - Give It Up",Give It Up(Original Mix),"ZooBrazil,PerQX",,DeepHouse,119,E min,6:31,NMB070
"Zoo Brazil, Per QX - Give It Up",Give It Up(Kevin Saunderson & Dantiez Saunderson Organ Remix),"ZooBrazil,PerQX","KevinSaunderson,Dantiez",DeepHouse,125,A min,6:45,NMB070
"Zoo Brazil, Per QX - Give It Up",Give It Up(Kevin Saunderson & Dantiez Saunderson Tech Remix),"ZooBrazil,PerQX","KevinSaunderson,Dantiez",TechHouse,125,D min,7:10,NMB070
"Zoo Brazil, Per QX - Give It Up",Give It Up(Pig&Dan Remix),"ZooBrazil,PerQX",Pig&Dan,Techno,124,E min,6:58,NMB070
"Zoo Brazil, Per QX - Give It Up",Give It Up(Pig&Dan Dub),"ZooBrazil,PerQX",Pig&Dan,Techno,124,E min,6:58,NMB070
Onur Ozman - A Vintage Paraphrase Part 1,Between Your Arms(Original Mix),OnurOzman,,Electronica/Downtempo,150,G min,8:03,NMW077
Onur Ozman - A Vintage Paraphrase Part 1,Between Your Arms(Dachshund Remix),OnurOzman,Dachshund,TechHouse,123,G min,6:42,NMW077
Onur Ozman - A Vintage Paraphrase Part 1,Between Your Arms(Stripped Mix),OnurOzman,,TechHouse,123,G min,7:48,NMW077
Onur Ozman - A Vintage Paraphrase Part 1,Without Your Love(Original Mix),OnurOzman,,TechHouse,125,G min,6:39,NMW077
Onur Ozman - A Vintage Paraphrase Part 1,Without Your Love(Kevin Over Remix),OnurOzman,KevinOver,TechHouse,125,G maj,7:10,NMW077
Coyu - Apparition,Apparition Ft Marissa Guzman(Original Mix),Coyu,,DeepHouse,124,A♭ min,6:45,NMB069
Coyu - Apparition,Apparition(Dub Mix),Coyu,,Techno,124,A♭ maj,6:44,NMB069
Coyu - Apparition,Apparition Ft Marissa Guzman(Acapella),Coyu,,Acapellas,109,D♭ min,4:57,NMB069
"Elekfantz, Edit Revenge - Voices / Vicious Love",Voices Ft Elekfantz(Original Mix),"Elekfantz,EditRevenge",,DeepHouse,122,A min,7:44,NMB068
"Elekfantz, Edit Revenge - Voices / Vicious Love",Vicious Love(Original Mix),EditRevenge,,TechHouse,123,G min,6:15,NMB068
"Elekfantz, Edit Revenge - Voices / Vicious Love",Voices(Instrumental Mix),EditRevenge,,DeepHouse,122,A min,7:45,NMB068
Raxon - Side Effect,Stigma(Original Mix),Raxon,,TechHouse,123,E♭ maj,7:03,NMW076
Raxon - Side Effect,Monotype(Original Mix),Raxon,,TechHouse,123,D♯ min,7:17,NMW076
Raxon - Side Effect,Side Effect(Original Mix),Raxon,,TechHouse,124,E♭ maj,7:13,NMW076
Raxon - Side Effect,Condition X(Original Mix),Raxon,,TechHouse,123,C maj,8:19,NMW076
Noir - Let It Go (Traktor Remix Set),Let It Go feat. Caitlin(Traktor Remix Set),Noir,,Electronica/Downtempo,124,G maj,4:38,NMB064TRS
"Noir, Chris James - Explode",Explode(Extended Club Mix),"Noir,ChrisJames",,DeepHouse,121,A min,6:58,NMB067
"Noir, Chris James - Explode",Explode(Olivier Giacomotto Remix),"Noir,ChrisJames",OlivierGiacomotto,TechHouse,121,A maj,7:23,NMB067
Kevin Over - Retrovision PT. II,Delta Disorder(Original Mix),KevinOver,,TechHouse,122,D♭ maj,6:02,NMW075
Kevin Over - Retrovision PT. II,Boxer(Original Mix),KevinOver,,TechHouse,123,A♭ min,7:01,NMW075
Kevin Over - Retrovision PT. II,Mash(Original Mix),KevinOver,,TechHouse,123,C min,6:46,NMW075
Kevin Over - Retrovision PT. II,Hood Funk(Ninetoes Remix),KevinOver,Ninetoes,TechHouse,124,B♭ maj,8:00,NMW075
